user_id,frag_id,rating
1658,26124304,3
3818,26124304,3
3939,26124304,3
4088,26124304,3
4277,26124304,3
5023,26124304,3
5210,26124304,3
5793,26124304,2
38924,26124304,3
6543,26124304,3
13375937,26124304,2
13375978,26124304,3
39711,26124304,2
12126,26124304,3
7439,26124304,3
40815,26124304,3
9476,26124304,3
10474,26124304,3
13380089,26124304,3
43787,26124304,3
13380412,26124304,2
13381457,26124304,3
45778,26124304,3
46569,26124304,2
47562,26124304,3
13384738,26124304,2
15759,26124304,3
13386400,26124304,2
50791,26124304,3
19075,26124304,1
13389016,26124304,3
20134,26124304,3
52918,26124304,3
13391046,26124304,3
26171775,26124304,3
13389715,26124304,3
25076,26124304,2
26153272,26124304,3
27088,26124304,3
27707,26124304,1
26209649,26124304,3
30207,26124304,2
13379953,26124304,3
13400615,26124304,2
32195,26124304,3
32379,26124304,3
1494,26124305,3
2850,26124305,3
2961,26124305,3
36075,26124305,2
4311,26124305,3
4960,26124305,3
5023,26124305,3
6402,26124305,3
19051,26124305,3
52618,26124305,2
21361,26124305,3
22912,26124305,1
24694,26124305,2
803,26124302,2
11585,26124302,3
4538,26124302,3
1658,26128564,2
2442,26128564,1
3603,26128564,3
7534,26128564,3
8974,26128564,3
9372,26128564,1
13446317,26128564,3
11503,26128564,1
47322,26128564,3
17649,26128564,3
19036,26128564,2
21525,26128564,1
24220,26128564,2
24364,26128564,2
26654,26128564,3
27868,26128564,2
26212015,26128564,1
332,26124765,3
1603,26124765,2
13372361,26124765,3
3023,26124765,3
3733,26124765,3
36564,26124765,3
4277,26124765,3
4825,26124765,3
4978,26124765,3
5793,26124765,2
26122636,26124765,3
39711,26124765,3
13451800,26124765,3
13387922,26124765,3
13389016,26124765,2
52918,26124765,3
28344,26124765,3
13399957,26124765,3
13400615,26124765,3
26215903,26149028,3
3996,26149028,3
26126510,26149028,3
26193350,26149028,1
26195006,26149028,2
26132358,26149028,1
26209785,26149028,3
33368,26146770,3
1361,26146770,2
26120138,26146770,3
26122670,26146770,3
13376930,26146770,3
26189828,26146770,3
26190936,26146770,3
44009,26146770,2
26225853,26146770,3
13381457,26146770,3
26129618,26146770,3
13384738,26146770,2
13384852,26146770,2
26197370,26146770,3
26230632,26146770,3
13451800,26146770,3
13386408,26146770,3
26166855,26146770,1
26201581,26146770,3
26203389,26146770,2
26203798,26146770,3
26209986,26146770,1
13399957,26146770,3
32032,26146770,1
32697,26146770,2
32716,26146770,3
1658,26130398,1
36204,26130398,3
36483,26130398,3
38765,26130398,3
38824,26130398,3
38961,26130398,1
6611,26130398,1
39450,26130398,1
40632,26130398,3
12700,26130398,2
17649,26130398,3
18834,26130398,3
26169106,26130398,3
21525,26130398,3
24220,26130398,3
29159,26130398,2
30314,26130398,1
32122,26130398,3
89,26142673,3
7372,26142673,3
13384738,26142673,2
52918,26142673,3
13399957,26142673,2
13400615,26142673,1
35830,26142671,2
10922,26142671,2
26171775,26142671,3
26214794,26142856,3
3138,26142856,3
9372,26142856,1
9720,26142856,2
26193350,26142856,1
45168,26142856,3
13382450,26142856,3
26198146,26142856,3
26199517,26142856,3
13389016,26142856,2
26171084,26142856,2
26171775,26142856,2
26196447,26142856,3
26246237,26142856,3
28472,26142856,2
26178992,26142856,3
11243,26147829,3
49132,26147829,3
13389016,26147829,3
29753,26147829,3
33368,26142854,3
693,26142854,3
26121073,26142854,3
39711,26142854,3
26190936,26142854,3
44009,26142854,2
44468,26142854,1
13381457,26142854,3
26129618,26142854,3
13384738,26142854,3
26164566,26142854,3
13385426,26142854,3
26162523,26142854,3
26166855,26142854,3
52918,26142854,3
26171775,26142854,3
23038,26142854,3
28472,26142854,3
13399957,26142854,2
13400615,26142854,1
32032,26142854,1
32716,26142854,3
33368,26142855,3
26190742,26142855,3
26190936,26142855,3
44009,26142855,2
13381457,26142855,3
26129618,26142855,3
47055,26142855,3
13384738,26142855,3
13386400,26142855,2
26171775,26142855,3
23038,26142855,3
32697,26142855,2
33368,26142853,3
26120138,26142853,3
26123528,26142853,3
26190742,26142853,3
13378905,26142853,3
26193350,26142853,3
26129618,26142853,3
13451800,26142853,2
26136009,26142853,3
22045,26142853,3
42856,26130397,3
17649,26130397,1
29456,26130397,3
13374321,26130397,2
29963,26130397,3
1455,26148733,3
1632,26148733,3
4545,26148733,2
40745,26148733,3
26129618,26148733,3
26198331,26148733,1
26232766,26148733,2
26201214,26148733,3
52917,26148733,3
26143160,26148733,1
26209649,26148733,3
26145468,26148733,3
1658,26138568,1
38961,26138568,2
39711,26138568,2
13377002,26138568,2
29042,26138568,1
26251704,26154014,3
26124881,26154014,3
26223885,26154014,3
19077,26154014,3
33368,26154017,3
1330,26154017,2
26215903,26154017,3
1571,26154017,1
13371942,26154017,3
26252697,26154017,2
38961,26154017,3
13375937,26154017,1
8949,26154017,2
9372,26154017,2
26193350,26154017,2
26226140,26154017,1
26226431,26154017,2
13381457,26154017,3
26195006,26154017,3
26228408,26154017,2
26228997,26154017,3
26229512,26154017,3
26197116,26154017,2
26229909,26154017,3
13386408,26154017,3
26200292,26154017,2
26233394,26154017,3
13388471,26154017,3
13389016,26154017,2
19943,26154017,2
20837,26154017,3
13391242,26154017,2
26171775,26154017,3
26196447,26154017,3
13393526,26154017,2
24995,26154017,2
28472,26154017,1
28498,26154017,3
26178992,26154017,3
26179381,26154017,3
26146679,26154017,3
26246121,26154017,3
26214020,26154017,1
1658,26128461,3
4030,26128461,1
6602,26128461,2
7590,26128461,3
8949,26128461,2
9372,26128461,2
11243,26128461,3
45646,26128461,2
17302,26128461,3
19075,26128461,2
20837,26128461,3
22664,26128461,3
25620,26128461,3
27746,26128461,2
13400615,26128461,3
26149115,26145088,2
26120138,26145088,3
13377761,26145088,3
9372,26145088,3
13381457,26145088,3
26129618,26145088,3
13443106,26138673,3
13381457,26138673,3
26129390,26138673,3
22024,26138673,3
26208514,26138673,3
29042,26138673,3
39711,26141389,2
9720,26141389,3
26171775,26141389,3
26141906,26141389,2
26208312,26141389,3
13399957,26141389,2
13400615,26141389,1
13372927,26131371,3
38793,26131371,3
38961,26131371,3
13377199,26131371,3
13377676,26131371,1
13378084,26131371,3
8881,26131371,3
8949,26131371,2
42856,26131371,2
12700,26131371,3
13385242,26131371,3
17649,26131371,3
18016,26131371,3
13389016,26131371,3
52463,26131371,3
21525,26131371,2
24220,26131371,1
26178992,26131371,3
2537,10213373,3
7371,10213373,3
10152,10213373,2
3004,10213373,3
21961,10213373,3
30719,10213373,2
26121770,10213371,3
7562,10213371,1
13382470,10213371,3
53290,10213371,1
31635,10213371,3
1824,10213376,3
5023,10213376,2
6927,10213376,3
3004,10213376,3
2537,10213374,3
10152,10213374,2
13451292,10213374,3
16936,10213374,2
27707,10213374,3
1010,10213379,3
1658,10213379,3
3939,10213379,3
7609,10213379,3
21481,10213379,2
26096,10213379,1
1638,26130022,2
35159,26130022,3
2645,26130022,3
36468,26130022,3
5596,26130022,3
39648,26130022,1
46621,26130022,3
13389016,26130022,3
22305,26130022,3
26171775,26130022,3
13400615,26130022,3
33583,26130023,3
13383212,26130023,1
22106,26130023,3
26171775,26130023,2
1658,26130020,2
2976,26130020,2
5559,26130020,1
39711,26130020,2
13381457,26130020,2
45980,26130020,1
26432,26130020,3
27746,26130020,1
1658,26130021,1
5579,26130021,1
26196877,26130021,1
17649,26130021,2
51738,26130021,3
26171775,26130021,2
1421,26133283,3
6142,26133283,3
26120698,26133283,3
13441581,26133283,3
13376619,26133283,3
13377002,26133283,2
44009,26133283,3
37507,26133283,2
26195006,26133283,2
26196877,26133283,2
26197370,26133283,3
26198113,26133283,3
13386408,26133283,2
13386622,26133283,3
13389016,26133283,3
13378358,26133283,2
26171775,26133283,3
23038,26133283,3
26141906,26133283,2
26209649,26133283,2
28472,26133283,1
28946,26133283,2
13379953,26133283,2
32716,26133283,3
39711,26133282,2
13376764,26133282,3
13377002,26133282,2
13377617,26133282,3
8949,26133282,3
26226431,26133282,3
49132,26133282,3
49881,26133282,3
13389532,26133282,3
26144337,26133282,2
26177710,26133282,3
29042,26133282,3
26145468,26133282,3
13443106,26133280,3
21525,26133280,3
26171775,26133280,2
13401844,26133280,3
8329,26133286,1
8949,26133286,2
13383517,26133286,2
13382441,26133286,1
26120698,26133284,3
13441581,26133284,3
13377002,26133284,2
13381457,26133284,3
26195006,26133284,2
13389016,26133284,2
20837,26133284,3
13378358,26133284,3
26171775,26133284,2
26141906,26133284,2
13379953,26133284,3
13400520,26133284,1
26147855,26133284,3
32716,26133284,3
39711,26133289,1
13389214,26133289,3
20837,26133289,3
28472,26133289,3
693,26135611,2
13378905,26135611,3
20837,26135611,2
24381,26135611,3
26215762,26150288,3
9372,26150288,2
19503,26150288,1
13,26120772,3
30,26120772,3
26214794,26120772,1
33178,26120772,2
466,26120772,3
33368,26120772,3
912,26120772,3
987,26120772,3
1154,26120772,3
1222,26120772,3
1361,26120772,3
1658,26120772,3
1795,26120772,3
2018,26120772,3
13371378,26120772,3
2351,26120772,3
2613,26120772,1
2740,26120772,3
2976,26120772,3
35761,26120772,3
3023,26120772,3
3169,26120772,3
3278,26120772,3
4003,26120772,3
26120138,26120772,3
4088,26120772,3
4277,26120772,2
4542,26120772,3
4738,26120772,1
5023,26120772,3
13374512,26120772,1
13446668,26120772,2
5380,26120772,3
6132,26120772,3
6543,26120772,3
26122670,26120772,3
13441581,26120772,3
6788,26120772,3
39711,26120772,3
26221531,26120772,3
40273,26120772,3
13376903,26120772,3
13378084,26120772,3
8790,26120772,3
8949,26120772,3
26190742,26120772,3
26190889,26120772,3
9372,26120772,3
9676,26120772,3
42465,26120772,3
9720,26120772,3
9883,26120772,2
10152,26120772,1
10586,26120772,3
43583,26120772,3
10936,26120772,3
11440,26120772,2
11589,26120772,3
26193350,26120772,3
13381210,26120772,3
13447052,26120772,3
12700,26120772,1
45632,26120772,3
13233,26120772,3
13528,26120772,3
26140346,26120772,3
2481,26120772,3
15234,26120772,3
15889,26120772,2
13385426,26120772,2
16521,26120772,3
17649,26120772,2
26199517,26120772,3
50791,26120772,2
13387732,26120772,3
13387980,26120772,1
19952,26120772,3
26201602,26120772,3
13378134,26120772,3
20122,26120772,2
52918,26120772,3
20837,26120772,3
13390312,26120772,3
26137576,26120772,3
19984,26120772,3
13391242,26120772,3
26171084,26120772,3
22695,26120772,3
23027,26120772,3
23038,26120772,3
23253,26120772,2
24132,26120772,3
13393526,26120772,3
24770,26120772,1
25005,26120772,3
26206748,26120772,3
26153272,26120772,2
26143160,26120772,3
27707,26120772,3
27746,26120772,3
28498,26120772,3
26210582,26120772,3
29042,26120772,3
29188,26120772,2
29756,26120772,3
26178992,26120772,3
26212175,26120772,3
26146679,26120772,3
26212648,26120772,1
31068,26120772,3
13400615,26120772,2
13400724,26120772,3
31681,26120772,3
13401923,26120772,3
32716,26120772,3
40648,26138670,3
26195006,26138670,2
26141471,26138670,3
26206077,26138670,3
39711,26150069,2
13384738,26150069,2
26141906,26150069,2
3603,26129488,1
8949,26129488,3
17649,26129488,3
25306,26129488,3
29042,26129488,3
33368,26129482,3
33964,26129482,2
35395,26129482,3
3001,26129482,2
37942,26129482,3
38961,26129482,2
40066,26129482,3
13376764,26129482,3
13377929,26129482,3
9327,26129482,3
13379086,26129482,1
42638,26129482,3
10518,26129482,3
13380113,26129482,3
13380928,26129482,3
44677,26129482,3
44702,26129482,3
13381502,26129482,3
12290,26129482,3
26195006,26129482,1
13382909,26129482,3
13449083,26129482,3
47103,26129482,1
47321,26129482,2
47427,26129482,3
46228,26129482,2
48116,26129482,3
49061,26129482,3
16583,26129482,2
13386408,26129482,2
17649,26129482,2
13387297,26129482,3
19036,26129482,2
19503,26129482,1
13389016,26129482,3
52979,26129482,3
13390312,26129482,1
26202610,26129482,3
54287,26129482,3
26223475,26129482,3
13391242,26129482,3
54901,26129482,3
23402,26129482,3
23931,26129482,2
24220,26129482,2
26140436,26129482,1
25017,26129482,1
25179,26129482,1
26860,26129482,2
26242078,26129482,1
27868,26129482,2
28854,26129482,2
29763,26129482,3
29874,26129482,2
31398,26129482,2
31997,26129482,3
32261,26129482,3
32615,26129482,2
27997,26129483,3
37620,26129483,2
13376280,26129483,3
9609,26129483,2
17649,26129483,2
26138698,26129483,1
23931,26129483,2
25709,26129483,1
27662,26129483,3
27968,26129483,2
30443,26129483,3
31724,26129483,3
37620,26129480,1
17649,26129480,2
22320,26129480,2
26139453,26129480,3
29874,26129480,3
32705,26129480,1
33297,26129481,2
693,26129481,3
1658,26129481,3
36779,26129481,3
38824,26129481,3
6543,26129481,2
8949,26129481,2
10518,26129481,2
26126752,26129481,2
11291,26129481,2
11763,26129481,3
12290,26129481,3
45441,26129481,1
12700,26129481,1
46336,26129481,3
47893,26129481,3
15685,26129481,1
17649,26129481,2
13388406,26129481,2
21525,26129481,3
13391242,26129481,3
22305,26129481,3
55206,26129481,1
23582,26129481,2
24044,26129481,3
24220,26129481,3
13427362,26129481,1
27746,26129481,2
27868,26129481,1
29458,26129481,1
31997,26129481,1
3818,26129486,3
4545,26129486,3
38961,26129486,1
42358,26129486,1
11440,26129486,2
12577,26129486,3
13233,26129486,2
13389604,26129486,2
13390323,26129486,3
26137576,26129486,2
33228,26129484,2
37765,26129484,3
5023,26129484,2
7753,26129484,2
9476,26129484,1
13381457,26129484,3
13385426,26129484,3
17649,26129484,2
50791,26129484,2
19075,26129484,2
53271,26129484,3
20837,26129484,2
26137576,26129484,1
23038,26129484,3
13393255,26129484,3
27435,26129484,1
15947,26129484,3
5596,26132886,3
26123372,26132886,3
13376870,26132886,3
44009,26132886,2
13446256,26132886,3
13384738,26132886,3
26142904,26132886,2
37375,26128960,3
23027,26128960,1
27191,26128960,3
6142,26150739,3
26224512,26150739,2
26195006,26150739,1
693,26129425,2
33944,26129425,1
1658,26129425,3
35159,26129425,3
2976,26129425,3
36033,26129425,3
37418,26129425,3
37620,26129425,2
39859,26129425,3
7123,26129425,3
40392,26129425,3
8031,26129425,3
41780,26129425,2
9089,26129425,1
9372,26129425,1
10152,26129425,2
13446256,26129425,3
11957,26129425,3
12959,26129425,3
13233,26129425,3
47561,26129425,2
47592,26129425,1
26198298,26129425,3
20135,26129425,1
52918,26129425,1
13389618,26129425,3
13389708,26129425,3
13390154,26129425,3
26137576,26129425,2
19984,26129425,3
24689,26129425,3
26141906,26129425,3
26101,26129425,1
26153272,26129425,1
27484,26129425,3
27746,26129425,3
28435,26129425,2
693,26150735,3
26195006,26150735,2
26196447,26150735,3
2258,26126317,1
3818,26126317,2
5793,26126317,2
9372,26126317,1
11440,26126317,3
52481,26126317,3
20134,26126317,3
21483,26126317,3
30,26121479,3
34157,26121479,3
1563,26121479,2
1658,26121479,3
2113,26121479,3
2548,26121479,3
3278,26121479,3
3996,26121479,3
6114,26121479,1
38961,26121479,2
6543,26121479,3
37507,26121479,3
12700,26121479,2
17649,26121479,2
19943,26121479,3
21525,26121479,3
26468,26121479,3
28052,26121479,1
26178992,26121479,3
13400615,26121479,2
32716,26121479,3
2084,26123423,3
2749,26123423,3
3939,26123423,1
6831,26123423,3
26524,26123423,3
357,26121472,3
873,26121472,3
1395,26121472,1
1658,26121472,1
1690,26121472,3
2051,26121472,3
2145,26121472,1
2442,26121472,3
2976,26121472,3
3710,26121472,3
6543,26121472,3
13376894,26121472,3
7560,26121472,2
7858,26121472,3
42661,26121472,3
43659,26121472,2
26195006,26121472,2
13483,26121472,3
13448464,26121472,3
13629,26121472,2
15368,26121472,2
17649,26121472,2
17757,26121472,2
13389016,26121472,3
19943,26121472,1
21186,26121472,2
21525,26121472,2
26178992,26121472,3
38314,26121471,3
33964,26121471,3
2388,26121471,2
35899,26121471,2
5023,26121471,3
5982,26121471,3
13375396,26121471,3
6611,26121471,3
6886,26121471,3
9195,26121471,3
13378623,26121471,3
9720,26121471,3
13379086,26121471,3
10063,26121471,3
10586,26121471,3
44327,26121471,3
37507,26121471,2
13233,26121471,2
13449451,26121471,3
48000,26121471,3
49387,26121471,3
17649,26121471,3
18016,26121471,3
19503,26121471,3
26169106,26121471,2
13391242,26121471,3
22259,26121471,3
26139863,26121471,3
13382441,26121471,1
28006,26121471,1
29963,26121471,3
26178992,26121471,3
30,26121470,3
366,26121470,3
693,26121470,3
1658,26121470,3
2113,26121470,3
2127,26121470,3
2728,26121470,3
3023,26121470,3
3818,26121470,2
4088,26121470,2
4581,26121470,2
37826,26121470,2
5262,26121470,3
5579,26121470,1
5793,26121470,3
6501,26121470,2
40815,26121470,1
9089,26121470,2
9372,26121470,2
9720,26121470,2
10578,26121470,1
12700,26121470,2
17649,26121470,2
19877,26121470,3
20134,26121470,3
52918,26121470,3
20284,26121470,3
20800,26121470,1
21336,26121470,3
21525,26121470,3
23253,26121470,3
24770,26121470,3
25604,26121470,3
26794,26121470,2
6433,26121470,2
31677,26121470,3
32716,26121470,2
379,26121476,3
782,26121476,3
1993,26121476,3
2351,26121476,3
2537,26121476,3
2692,26121476,3
3278,26121476,3
6543,26121476,3
13441581,26121476,3
39711,26121476,3
39922,26121476,3
9372,26121476,1
9720,26121476,3
45639,26121476,2
12959,26121476,3
19503,26121476,3
19943,26121476,2
21598,26121476,3
29963,26121476,3
13445358,26121476,3
32716,26121476,3
1455,26129268,3
5023,26129268,1
13441581,26129268,3
9089,26129268,1
10464,26129268,2
13381943,26129268,2
2200,26129268,3
19075,26129268,2
26178992,26129268,3
1073,26129269,2
36204,26129269,2
38961,26129269,3
39189,26129269,3
26124121,26129269,1
8949,26129269,2
10637,26129269,3
11763,26129269,3
12700,26129269,3
26195006,26129269,2
16156,26129269,3
17637,26129269,3
17649,26129269,3
19036,26129269,3
21525,26129269,3
23582,26129269,3
23810,26129269,3
24729,26129269,3
26410,26129269,2
27901,26129269,3
28670,26129269,3
29037,26129269,3
31997,26129269,1
349,26129267,2
5596,26129267,2
10464,26129267,3
13382564,26129267,2
19088,26129267,3
25483,26129267,3
28472,26129267,3
26178992,26129267,3
1658,26129264,3
13371378,26129264,3
2234,26129264,3
35284,26129264,2
3550,26129264,3
13373104,26129264,3
26186170,26129264,1
4825,26129264,2
37620,26129264,3
5793,26129264,3
26187513,26129264,3
6387,26129264,3
39317,26129264,3
39648,26129264,1
7471,26129264,3
13377002,26129264,3
26124099,26129264,3
41994,26129264,3
9609,26129264,3
10115,26129264,2
13379578,26129264,3
13379837,26129264,3
44009,26129264,3
11469,26129264,3
11540,26129264,3
13381184,26129264,3
13381457,26129264,3
45800,26129264,2
26129618,26129264,3
13528,26129264,3
13384738,26129264,2
13385727,26129264,3
13385853,26129264,2
13386400,26129264,1
26198726,26129264,2
17649,26129264,1
13388564,26129264,1
52367,26129264,3
13389016,26129264,3
20837,26129264,3
26137576,26129264,1
22018,26129264,2
55113,26129264,2
22404,26129264,3
23038,26129264,3
23241,26129264,3
23299,26129264,3
24381,26129264,3
26141906,26129264,1
26177,26129264,3
26852,26129264,3
28472,26129264,1
26210582,26129264,3
26243804,26129264,1
13400615,26129264,3
26215903,26129265,3
1658,26129265,1
2018,26129265,3
2976,26129265,1
3550,26129265,3
13373104,26129265,3
13373658,26129265,3
13374001,26129265,3
5793,26129265,3
39317,26129265,3
39711,26129265,3
13377002,26129265,2
13378378,26129265,3
43464,26129265,3
10736,26129265,2
13380154,26129265,2
11077,26129265,2
43985,26129265,1
44009,26129265,3
13381457,26129265,3
13384738,26129265,3
49061,26129265,3
13385727,26129265,2
13386473,26129265,1
50321,26129265,3
17649,26129265,1
52918,26129265,3
21261,26129265,2
22305,26129265,3
55113,26129265,2
13425093,26129265,3
13430205,26129265,1
29990,26129265,2
13400615,26129265,3
5241,26129265,3
32686,26129265,3
950,26129262,3
40648,26129262,3
13377802,26129262,1
17649,26129262,3
25446,26129262,2
25724,26129262,3
29042,26129262,3
987,26129263,2
33877,26129263,2
34174,26129263,3
1658,26129263,2
34474,26129263,2
13371378,26129263,3
2258,26129263,1
2537,26129263,2
2976,26129263,2
5995,26129263,3
3818,26129263,1
3825,26129263,3
4025,26129263,3
13373711,26129263,3
4867,26129263,3
37930,26129263,1
5380,26129263,1
38205,26129263,2
26187481,26129263,2
38961,26129263,2
13375855,26129263,3
26188045,26129263,2
13375978,26129263,2
39711,26129263,2
44884,26129263,3
40273,26129263,3
13377002,26129263,2
40508,26129263,1
40632,26129263,2
13377802,26129263,3
8949,26129263,1
9372,26129263,2
9676,26129263,3
9720,26129263,2
26126221,26129263,2
10464,26129263,3
10736,26129263,1
13380089,26129263,3
43780,26129263,1
11500,26129263,2
11589,26129263,1
12933,26129263,2
13381457,26129263,2
12274,26129263,1
12700,26129263,2
13233,26129263,1
46079,26129263,3
13710,26129263,2
46872,26129263,2
46962,26129263,2
14327,26129263,3
26140346,26129263,3
26163601,26129263,1
26196564,26129263,3
26229512,26129263,3
13384738,26129263,1
13385490,26129263,2
16178,26129263,2
2751,26129263,3
16653,26129263,3
16770,26129263,3
13386400,26129263,1
49839,26129263,2
49881,26129263,3
17649,26129263,3
50791,26129263,2
3015,26129263,3
19075,26129263,3
19162,26129263,1
19503,26129263,3
52463,26129263,2
19874,26129263,3
52747,26129263,2
52761,26129263,1
20087,26129263,3
52918,26129263,1
26136489,26129263,3
20837,26129263,3
21238,26129263,3
26137576,26129263,1
22135,26129263,3
22543,26129263,2
22695,26129263,3
22974,26129263,1
23042,26129263,3
23253,26129263,2
23792,26129263,2
24132,26129263,3
24364,26129263,3
24417,26129263,3
24507,26129263,1
24644,26129263,3
25306,26129263,3
25335,26129263,2
25437,26129263,2
25446,26129263,2
25724,26129263,3
25939,26129263,1
27050,26129263,1
27247,26129263,2
27519,26129263,3
27746,26129263,3
27901,26129263,1
29042,26129263,2
29050,26129263,3
26145468,26129263,2
29756,26129263,1
29963,26129263,3
30309,26129263,2
30314,26129263,3
26212175,26129263,3
26212648,26129263,2
31068,26129263,3
31555,26129263,2
31625,26129263,3
26147855,26129263,2
32716,26129263,2
32750,26129263,2
39711,26134879,3
7372,26134879,3
26129618,26134879,3
13384738,26134879,3
13386942,26134879,3
13390406,26134879,3
13400615,26134879,3
39711,26134878,3
9372,26134878,3
13381457,26134878,2
45980,26134878,3
26196447,26134878,3
13400615,26134878,3
3818,26122071,2
5793,26122071,2
31111,26122071,3
53,26122076,3
75,26122076,3
693,26122076,3
717,26122076,1
1638,26122076,1
1658,26122076,1
35159,26122076,3
2477,26122076,2
35249,26122076,3
2692,26122076,3
2749,26122076,2
2976,26122076,1
3278,26122076,3
3297,26122076,3
36075,26122076,1
3408,26122076,2
36324,26122076,3
3618,26122076,2
26152514,26122076,3
3809,26122076,3
3818,26122076,3
4058,26122076,3
4299,26122076,1
4850,26122076,3
4867,26122076,2
37765,26122076,3
5345,26122076,3
13374751,26122076,3
5559,26122076,2
13375000,26122076,1
6543,26122076,3
6861,26122076,3
40545,26122076,3
40745,26122076,3
41755,26122076,3
9372,26122076,3
9476,26122076,1
9924,26122076,1
43464,26122076,3
44009,26122076,3
11620,26122076,3
11957,26122076,2
13381457,26122076,3
13381952,26122076,2
12644,26122076,3
45640,26122076,3
26129618,26122076,1
13448866,26122076,3
13384738,26122076,3
40913,26122076,2
13451521,26122076,2
26166171,26122076,1
17649,26122076,2
19075,26122076,3
26200865,26122076,2
52753,26122076,1
20837,26122076,3
13391242,26122076,3
21932,26122076,3
22779,26122076,3
26205784,26122076,1
24208,26122076,3
24381,26122076,3
24798,26122076,1
25468,26122076,3
25640,26122076,3
26141906,26122076,3
37099,26122076,3
26209649,26122076,3
29533,26122076,3
29612,26122076,1
29855,26122076,1
13400615,26122076,1
32408,26122076,3
32716,26122076,3
5793,26126311,1
10045,26126311,3
10636,26126311,3
43464,26126311,1
13380108,26126311,3
11617,26126311,1
22018,26126311,3
8895,26137115,3
13381457,26137115,3
13384738,26137115,2
23038,26137115,3
26207164,26137115,3
37765,26137114,3
23038,26137114,3
32716,26137114,2
1609,26125737,3
6614,26125737,1
10839,26125737,3
26242273,26149448,1
6142,26149448,1
13381457,26149448,2
37507,26149448,1
26195291,26149448,2
35360,26149448,3
26198331,26149448,2
13386622,26149448,1
26140098,26149448,2
26207693,26149448,2
26241380,26149448,3
26209649,26149448,3
26145468,26149448,3
32032,26149448,1
1512,10211900,3
1775,10211900,3
23404,10211900,2
24381,10211900,2
24554,10211900,3
39711,26141035,2
9372,26141035,3
26166171,26141035,1
52918,26141035,1
26196447,26141035,3
13400615,26141035,2
33388,26125733,3
43491,26125733,2
15087,26125733,1
22162,26125733,3
32143,26125733,3
32804,10211907,3
1658,10211907,3
13372654,10211907,3
36665,10211907,3
37620,10211907,3
40160,10211907,3
13379023,10211907,3
10347,10211907,3
10478,10211907,3
10510,10211907,3
13383996,10211907,3
13451521,10211907,3
20300,10211907,3
9279,10211907,1
23694,10211907,3
26144860,10211907,3
29960,10211907,3
27276,10211907,3
1658,26122401,3
4088,26122401,3
4825,26122401,3
33778,26122401,2
9476,26122401,1
13378134,26122401,3
28472,26122401,1
1658,26128746,1
2570,26128746,2
4825,26128746,1
14470,26128746,2
17649,26128746,2
19877,26128746,1
26137576,26128746,1
13392990,26148073,3
26178992,26148073,3
26212175,26148073,2
33633,10211908,3
2537,10211908,2
3932,10211908,3
4277,10211908,3
6927,10211908,3
9667,10211908,3
7181,10211908,3
13384738,10211908,3
19943,10211908,3
13379411,10211908,3
9372,26139211,2
13233,26139211,2
13389016,26139211,2
1455,26127143,3
35159,26127143,2
3939,26127143,1
5023,26127143,1
22875,26127143,3
38952,26127143,2
6927,26127143,2
9372,26127143,1
13233,26127143,2
2751,26127143,3
18873,26127143,3
26137576,26127143,3
26139453,26127143,3
26140098,26127143,1
26947,26127143,3
27876,26127143,3
6433,26127143,2
30135,26127143,3
803,26127145,3
33744,26127145,1
22091,26127145,2
1609,26127145,3
1658,26127145,1
1799,26127145,3
13371378,26127145,2
2537,26127145,3
35899,26127145,3
3278,26127145,1
13372644,26127145,3
36139,26127145,3
36169,26127145,2
3710,26127145,3
3818,26127145,2
3996,26127145,1
4025,26127145,2
4527,26127145,3
37620,26127145,3
38961,26127145,1
13375978,26127145,3
39711,26127145,1
13376421,26127145,3
13377929,26127145,2
8827,26127145,3
8949,26127145,3
26190742,26127145,1
26188623,26127145,2
9767,26127145,3
10165,26127145,1
11429,26127145,1
11561,26127145,2
11763,26127145,3
44627,26127145,1
13381457,26127145,2
37507,26127145,2
12363,26127145,1
13233,26127145,1
47994,26127145,3
15761,26127145,1
16436,26127145,3
26198146,26127145,3
26133156,26127145,3
49881,26127145,3
13452511,26127145,3
17649,26127145,2
8584,26127145,3
19036,26127145,1
19943,26127145,3
20232,26127145,3
53706,26127145,1
26137576,26127145,1
26203269,26127145,3
26171084,26127145,1
22305,26127145,3
23027,26127145,3
23708,26127145,3
24142,26127145,3
26140308,26127145,2
26206151,26127145,3
25138,26127145,3
25349,26127145,2
13395326,26127145,3
9831,26127145,1
27191,26127145,3
27746,26127145,2
29042,26127145,3
6433,26127145,3
26145468,26127145,3
26178992,26127145,3
30951,26127145,3
13400615,26127145,2
31997,26127145,1
32716,26127145,1
33031,26127144,1
693,26127144,3
33658,26127144,2
950,26127144,3
1658,26127144,2
13371378,26127144,1
2127,26127144,3
2232,26127144,3
35111,26127144,2
2403,26127144,1
35258,26127144,2
35931,26127144,2
3186,26127144,1
3710,26127144,3
3818,26127144,1
36930,26127144,3
37620,26127144,2
11740,26127144,3
5380,26127144,3
38181,26127144,3
39711,26127144,2
6945,26127144,1
7471,26127144,3
13377002,26127144,3
13443175,26127144,3
13377802,26127144,2
8949,26127144,3
9372,26127144,1
9676,26127144,3
13379130,26127144,1
11763,26127144,3
44702,26127144,1
13381364,26127144,3
12363,26127144,3
13006,26127144,3
26195006,26127144,2
14470,26127144,3
2751,26127144,2
50241,26127144,3
17649,26127144,1
